Item,Qty,Unit Price,Date Acquired,Job ID,Group,Runs,ME
Lanthanum Metallofullerene,1976,13895.01,2016-07-02,JamguSubs2,Hybrid Polymers,,
Lanthanum Metallofullerene,701,14098.67,2016-07-08,JamguHull1,Hybrid Polymers,,
Lanthanum Metallofullerene,2239,15686.54,2016-07-08,JamguHull1,Hybrid Polymers,,
Methanofullerene,2500,8344.17,2016-03-30,Svipul1,Hybrid Polymers,,
Methanofullerene,146,8344.17,2016-03-30,Svipul1,Hybrid Polymers,,
Methanofullerene,60,8344.17,2016-03-30,TenguCovert1,Hybrid Polymers,,
Methanofullerene,121,8840.65,2016-04-03,Svipul2,Hybrid Polymers,,
Methanofullerene,999,8840.65,2016-04-03,TenguCovert1,Hybrid Polymers,,
Methanofullerene,1996,15173.45,2016-04-09,Svipul2,Hybrid Polymers,,
Methanofullerene,1588,15344.86,2016-04-17,LegionCrystal1,Hybrid Polymers,,
Methanofullerene,2117,15399.00,2016-04-26,Confessor1,Hybrid Polymers,,
Methanofullerene,530,15399.00,2016-04-26,LegionAssault1,Hybrid Polymers,,
Methanofullerene,2313,15399.00,2016-04-26,LegionEng1,Hybrid Polymers,,
Methanofullerene,333,11358.00,2016-05-08,LegionEng1,Hybrid Polymers,,
Methanofullerene,2646,9832.02,2016-05-10,LegionElec1,Hybrid Polymers,,
Methanofullerene,1059,10013.40,2016-05-14,LegionHull1,Hybrid Polymers,,
Methanofullerene,1443,13349.12,2016-05-23,LegionDO1,Hybrid Polymers,,
Methanofullerene,1203,13349.12,2016-05-23,LegionDO1,Hybrid Polymers,,
Methanofullerene,2117,13392.97,2016-06-14,LegionProp1,Hybrid Polymers,,
Methanofullerene,2172,13100.00,2016-06-21,D3s2,Hybrid Polymers,,
Methanofullerene,3120,13100.00,2016-06-21,D3s2,Hybrid Polymers,,
Methanofullerene,2646,12667.10,2016-07-01,JamguSubs1,Hybrid Polymers,,
Methanofullerene,1280,12670.96,2016-07-02,JamguSubs2,Hybrid Polymers,,
Methanofullerene,69,12704.76,2016-07-04,JamguHull1,Hybrid Polymers,,
Methanofullerene,2425,12704.76,2016-07-04,JamguSubs2,Hybrid Polymers,,
Methanofullerene,2407,13315.70,2016-07-08,JamguHull1,Hybrid Polymers,,
Methanofullerene,170,15524.99,2016-07-08,JamguHull1,Hybrid Polymers,,
PPD Fullerene Fibers,2180,7951.96,2016-03-30,Svipul1,Hybrid Polymers,,
PPD Fullerene Fibers,214,7951.96,2016-03-30,Svipul1,Hybrid Polymers,,
PPD Fullerene Fibers,70,7951.96,2016-03-30,TenguCovert1,Hybrid Polymers,,
PPD Fullerene Fibers,162,6992.72,2016-04-02,Svipul2,Hybrid Polymers,,
PPD Fullerene Fibers,338,6992.72,2016-04-02,TenguCovert1,Hybrid Polymers,,
PPD Fullerene Fibers,1782,10302.88,2016-04-09,Svipul2,Hybrid Polymers,,
PPD Fullerene Fibers,1485,6491.45,2016-04-15,Confessor1,Hybrid Polymers,,
PPD Fullerene Fibers,187,6491.45,2016-04-15,LegionAssault1,Hybrid Polymers,,
PPD Fullerene Fibers,610,6491.45,2016-04-15,LegionCrystal1,Hybrid Polymers,,
PPD Fullerene Fibers,1826,6491.45,2016-04-15,LegionEng1,Hybrid Polymers,,
PPD Fullerene Fibers,1424,6491.45,2016-04-15,Svipul3,Hybrid Polymers,,
PPD Fullerene Fibers,2455,9920.00,2016-05-08,LegionEng1,Hybrid Polymers,,
PPD Fullerene Fibers,4219,8550.01,2016-05-10,LegionElec1,Hybrid Polymers,,
PPD Fullerene Fibers,37,7060.52,2016-05-14,JamguSubs1,Hybrid Polymers,,
PPD Fullerene Fibers,2029,7060.52,2016-05-14,LegionHull1,Hybrid Polymers,,
PPD Fullerene Fibers,964,9399.99,2016-05-23,LegionDO1,Hybrid Polymers,,
PPD Fullerene Fibers,920,9211.00,2016-06-14,LegionProp1,Hybrid Polymers,,
PPD Fullerene Fibers,1584,9997.00,2016-06-21,D3s2,Hybrid Polymers,,
PPD Fullerene Fibers,3200,9997.00,2016-06-21,D3s2,Hybrid Polymers,,
PPD Fullerene Fibers,2348,10500.00,2016-07-01,JamguSubs1,Hybrid Polymers,,
PPD Fullerene Fibers,2975,9022.54,2016-07-02,JamguSubs2,Hybrid Polymers,,
PPD Fullerene Fibers,3540,10956.87,2016-07-05,JamguHull1,Hybrid Polymers,,
Scandium Metallofullerene,2722,13223.27,2016-03-30,Svipul1,Hybrid Polymers,,
Scandium Metallofullerene,190,13223.27,2016-03-30,Svipul1,Hybrid Polymers,,
Scandium Metallofullerene,158,13223.27,2016-03-30,TenguCovert1,Hybrid Polymers,,
Scandium Metallofullerene,105,14073.47,2016-04-08,Svipul2,Hybrid Polymers,,
Scandium Metallofullerene,4695,14073.47,2016-04-08,TenguCovert1,Hybrid Polymers,,
Scandium Metallofullerene,2225,21291.45,2016-04-09,Svipul2,Hybrid Polymers,,
Scandium Metallofullerene,2412,12001.78,2016-04-13,LegionCrystal1,Hybrid Polymers,,
Scandium Metallofullerene,1748,12001.78,2016-04-13,Svipul3,Hybrid Polymers,,
Scandium Metallofullerene,1656,21300.00,2016-04-17,LegionAssault1,Hybrid Polymers,,
Scandium Metallofullerene,3217,21300.00,2016-04-17,LegionCrystal1,Hybrid Polymers,,
Scandium Metallofullerene,2330,18126.99,2016-04-30,Confessor1,Hybrid Polymers,,
Scandium Metallofullerene,3882,16055.00,2016-05-08,LegionEng1,Hybrid Polymers,,
Scandium Metallofullerene,3882,14685.01,2016-05-10,LegionElec1,Hybrid Polymers,,
Scandium Metallofullerene,1166,10029.26,2016-05-14,LegionHull1,Hybrid Polymers,,
Scandium Metallofullerene,6286,17190.97,2016-05-23,LegionDO1,Hybrid Polymers,,
Scandium Metallofullerene,4000,17190.97,2016-05-23,LegionDO1,Hybrid Polymers,,
Scandium Metallofullerene,2144,15005.14,2016-06-14,LegionProp1,Hybrid Polymers,,
Scandium Metallofullerene,1350,16599.00,2016-06-14,LegionProp1,Hybrid Polymers,,
Scandium Metallofullerene,3822,15599.00,2016-06-21,D3s2,Hybrid Polymers,,
Scandium Metallofullerene,2000,15599.00,2016-06-21,D3s2,Hybrid Polymers,,
Scandium Metallofullerene,7181,15698.98,2016-07-01,JamguSubs1,Hybrid Polymers,,
Scandium Metallofullerene,140,17931.98,2016-07-04,JamguSubs2,Hybrid Polymers,,
Scandium Metallofullerene,8399,17931.98,2016-07-04,JamguSubs2,Hybrid Polymers,,
Scandium Metallofullerene,2913,16111.56,2016-07-08,JamguHull1,Hybrid Polymers,,
Electromechanical Interface Nexus,47,526095.62,2016-03-30,Svipul1,Hybrid Tech Components,,
Electromechanical Interface Nexus,3,526095.62,2016-03-30,Svipul2,Hybrid Tech Components,,
Electromechanical Interface Nexus,39,607068.93,2016-04-09,Svipul2,Hybrid Tech Components,,
Electromechanical Interface Nexus,1,607068.93,2016-04-09,Svipul3,Hybrid Tech Components,,
Electromechanical Interface Nexus,3,650244.22,2016-04-16,Confessor1,Hybrid Tech Components,,
Electromechanical Interface Nexus,27,650244.22,2016-04-16,Svipul3,Hybrid Tech Components,,
Electromechanical Interface Nexus,11,654032.65,2016-04-21,Confessor1,Hybrid Tech Components,,
Electromechanical Interface Nexus,9,654032.65,2016-04-21,Confessor1,Hybrid Tech Components,,
Electromechanical Interface Nexus,19,578992.81,2016-05-01,Confessor1,Hybrid Tech Components,,
Electromechanical Interface Nexus,1,578992.81,2016-05-01,JamguSubs2,Hybrid Tech Components,,
Electromechanical Interface Nexus,42,576201.19,2016-05-06,D3s1,Hybrid Tech Components,,
Electromechanical Interface Nexus,8,576201.19,2016-05-06,LegionElec1,Hybrid Tech Components,,
Electromechanical Interface Nexus,4,1321114.00,2016-05-11,JamguSubs2,Hybrid Tech Components,,
Electromechanical Interface Nexus,326,1321114.00,2016-05-11,LegionElec1,Hybrid Tech Components,,
Electromechanical Interface Nexus,94,480137.87,2016-06-23,D3s2,Hybrid Tech Components,,
Electromechanical Interface Nexus,6,480137.87,2016-06-23,JamguSubs2,Hybrid Tech Components,,
Electromechanical Interface Nexus,4,498761.07,2016-07-04,JamguHull1,Hybrid Tech Components,,
Electromechanical Interface Nexus,156,498761.07,2016-07-04,JamguSubs2,Hybrid Tech Components,,
Electromechanical Interface Nexus,24,540034.95,2016-07-11,JamguHull1,Hybrid Tech Components,,
Electromechanical Interface Nexus,6,540034.95,2016-07-11,,Hybrid Tech Components,,
Emergent Neurovisual Interface,28,20310582.66,2016-05-18,LegionHull1,Hybrid Tech Components,,
Emergent Neurovisual Interface,28,21538351.40,2016-07-11,JamguHull1,Hybrid Tech Components,,
Emergent Neurovisual Interface,2,21538351.40,2016-07-11,,Hybrid Tech Components,,
Fullerene Intercalated Sheets,47,6610609.78,2016-03-30,Svipul1,Hybrid Tech Components,,
Fullerene Intercalated Sheets,7,6610609.78,2016-03-30,TenguCovert1,Hybrid Tech Components,,
Fullerene Intercalated Sheets,3,6173497.60,2016-04-08,Svipul2,Hybrid Tech Components,,
Fullerene Intercalated Sheets,17,6173497.60,2016-04-08,TenguCovert1,Hybrid Tech Components,,
Fullerene Intercalated Sheets,39,6519584.21,2016-04-09,Svipul2,Hybrid Tech Components,,
Fullerene Intercalated Sheets,1,6519584.21,2016-04-09,Svipul3,Hybrid Tech Components,,
Fullerene Intercalated Sheets,3,5845422.29,2016-04-16,LegionCrystal1,Hybrid Tech Components,,
Fullerene Intercalated Sheets,27,5845422.29,2016-04-16,Svipul3,Hybrid Tech Components,,
Fullerene Intercalated Sheets,9,5819495.82,2016-04-18,LegionAssault1,Hybrid Tech Components,,
Fullerene Intercalated Sheets,21,5819495.82,2016-04-18,LegionCrystal1,Hybrid Tech Components,,
Fullerene Intercalated Sheets,5,5494270.54,2016-04-21,LegionAssault1,Hybrid Tech Components,,
Fullerene Intercalated Sheets,5,5494270.54,2016-04-21,LegionAssault1,Hybrid Tech Components,,
Fullerene Intercalated Sheets,5,5528190.36,2016-04-29,Confessor1,Hybrid Tech Components,,
Fullerene Intercalated Sheets,5,5528190.36,2016-04-29,LegionAssault1,Hybrid Tech Components,,
Fullerene Intercalated Sheets,37,5749546.47,2016-05-01,Confessor1,Hybrid Tech Components,,
Fullerene Intercalated Sheets,3,5749546.47,2016-05-01,LegionEng1,Hybrid Tech Components,,
Fullerene Intercalated Sheets,42,5630460.80,2016-05-06,D3s1,Hybrid Tech Components,,
Fullerene Intercalated Sheets,8,5630460.80,2016-05-06,LegionHull1,Hybrid Tech Components,,
Fullerene Intercalated Sheets,45,5159694.36,2016-05-09,LegionEng1,Hybrid Tech Components,,
Fullerene Intercalated Sheets,5,5159694.36,2016-05-09,LegionHull1,Hybrid Tech Components,,
Fullerene Intercalated Sheets,2,4774495.00,2016-05-11,LegionDO1,Hybrid Tech Components,,
Fullerene Intercalated Sheets,48,4774495.00,2016-05-11,LegionElec1,Hybrid Tech Components,,
Fullerene Intercalated Sheets,85,4963173.40,2016-05-18,LegionHull1,Hybrid Tech Components,,
Fullerene Intercalated Sheets,46,5301504.43,2016-05-24,LegionDO1,Hybrid Tech Components,,
Fullerene Intercalated Sheets,4,5301504.43,2016-05-24,LegionProp1,Hybrid Tech Components,,
Fullerene Intercalated Sheets,6,5251819.69,2016-06-15,JamguSubs1,Hybrid Tech Components,,
Fullerene Intercalated Sheets,44,5251819.69,2016-06-15,LegionProp1,Hybrid Tech Components,,
Fullerene Intercalated Sheets,94,5107846.38,2016-06-23,D3s2,Hybrid Tech Components,,
Fullerene Intercalated Sheets,6,5107846.38,2016-06-23,JamguSubs1,Hybrid Tech Components,,
Fullerene Intercalated Sheets,36,5242184.50,2016-07-01,JamguSubs1,Hybrid Tech Components,,
Fullerene Intercalated Sheets,4,5242184.50,2016-07-01,JamguSubs2,Hybrid Tech Components,,
Fullerene Intercalated Sheets,2,5695275.96,2016-07-04,JamguHull1,Hybrid Tech Components,,
Fullerene Intercalated Sheets,68,5695275.96,2016-07-04,JamguSubs2,Hybrid Tech Components,,
Fullerene Intercalated Sheets,124,5945884.91,2016-07-11,JamguHull1,Hybrid Tech Components,,
Fullerene Intercalated Sheets,6,5945884.91,2016-07-11,,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,47,1267608.27,2016-03-30,Svipul1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,7,1267608.27,2016-03-30,TenguCovert1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,3,1322871.37,2016-04-08,Svipul2,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,17,1322871.37,2016-04-08,TenguCovert1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,39,1970085.92,2016-04-09,Svipul2,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,1,1970085.92,2016-04-09,Svipul3,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,3,1607339.85,2016-04-16,LegionCrystal1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,27,1607339.85,2016-04-16,Svipul3,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,9,1824248.55,2016-04-18,LegionAssault1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,21,1824248.55,2016-04-18,LegionCrystal1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,5,1942071.50,2016-04-21,LegionAssault1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,5,1942071.50,2016-04-21,LegionAssault1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,5,1898172.66,2016-04-29,Confessor1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,5,1898172.66,2016-04-29,LegionAssault1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,37,1804261.52,2016-05-01,Confessor1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,3,1804261.52,2016-05-01,LegionEng1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,42,1759321.21,2016-05-06,D3s1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,8,1759321.21,2016-05-06,LegionHull1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,45,1719292.83,2016-05-09,LegionEng1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,5,1719292.83,2016-05-09,LegionHull1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,2,1507941.00,2016-05-11,LegionDO1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,48,1507941.00,2016-05-11,LegionElec1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,5,1163824.76,2016-05-18,LegionDO1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,15,1163824.76,2016-05-18,LegionHull1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,41,1740135.10,2016-05-24,LegionDO1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,9,1740135.10,2016-05-24,LegionProp1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,1,1603272.99,2016-06-15,JamguSubs1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,39,1603272.99,2016-06-15,LegionProp1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,94,1605626.86,2016-06-23,D3s2,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,6,1605626.86,2016-06-23,JamguSubs1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,41,1588095.27,2016-07-01,JamguSubs1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,9,1588095.27,2016-07-01,JamguSubs2,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,7,1671704.89,2016-07-04,JamguHull1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,63,1671704.89,2016-07-04,JamguSubs2,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,49,1682707.36,2016-07-11,JamguHull1,Hybrid Tech Components,,
Fulleroferrocene Power Conduits,1,1682707.36,2016-07-11,,Hybrid Tech Components,,
Metallofullerene Plating,187,225175.91,2016-03-30,Svipul1,Hybrid Tech Components,,
Metallofullerene Plating,7,225175.91,2016-03-30,TenguCovert1,Hybrid Tech Components,,
Metallofullerene Plating,3,222430.53,2016-04-08,Svipul2,Hybrid Tech Components,,
Metallofullerene Plating,17,222430.53,2016-04-08,TenguCovert1,Hybrid Tech Components,,
Metallofullerene Plating,161,251759.33,2016-04-09,Svipul2,Hybrid Tech Components,,
Metallofullerene Plating,1,233417.23,2016-04-16,LegionCrystal1,Hybrid Tech Components,,
Metallofullerene Plating,109,233417.23,2016-04-16,Svipul3,Hybrid Tech Components,,
Metallofullerene Plating,7,243318.05,2016-04-18,LegionAssault1,Hybrid Tech Components,,
Metallofullerene Plating,23,243318.05,2016-04-18,LegionCrystal1,Hybrid Tech Components,,
Metallofullerene Plating,33,235869.46,2016-04-21,Confessor1,Hybrid Tech Components,,
Metallofullerene Plating,15,235869.46,2016-04-21,LegionAssault1,Hybrid Tech Components,,
Metallofullerene Plating,2,235869.46,2016-04-21,LegionAssault1,Hybrid Tech Components,,
Metallofullerene Plating,132,197593.57,2016-05-01,Confessor1,Hybrid Tech Components,,
Metallofullerene Plating,8,197593.57,2016-05-01,LegionEng1,Hybrid Tech Components,,
Metallofullerene Plating,164,230589.54,2016-05-06,D3s1,Hybrid Tech Components,,
Metallofullerene Plating,6,230589.54,2016-05-06,LegionHull1,Hybrid Tech Components,,
Metallofullerene Plating,40,199170.23,2016-05-09,LegionEng1,Hybrid Tech Components,,
Metallofullerene Plating,2,63537.00,2016-05-11,LegionDO1,Hybrid Tech Components,,
Metallofullerene Plating,48,63537.00,2016-05-11,LegionElec1,Hybrid Tech Components,,
Metallofullerene Plating,8,164182.98,2016-05-18,LegionDO1,Hybrid Tech Components,,
Metallofullerene Plating,202,164182.98,2016-05-18,LegionHull1,Hybrid Tech Components,,
Metallofullerene Plating,38,243615.09,2016-05-24,LegionDO1,Hybrid Tech Components,,
Metallofullerene Plating,2,243615.09,2016-05-24,LegionProp1,Hybrid Tech Components,,
Metallofullerene Plating,4,207908.67,2016-06-15,JamguSubs1,Hybrid Tech Components,,
Metallofullerene Plating,46,207908.67,2016-06-15,LegionProp1,Hybrid Tech Components,,
Metallofullerene Plating,374,195799.18,2016-06-23,D3s2,Hybrid Tech Components,,
Metallofullerene Plating,6,195799.18,2016-06-23,JamguSubs1,Hybrid Tech Components,,
Metallofullerene Plating,38,203235.67,2016-07-01,JamguSubs1,Hybrid Tech Components,,
Metallofullerene Plating,2,203235.67,2016-07-01,JamguSubs2,Hybrid Tech Components,,
Metallofullerene Plating,70,209323.81,2016-07-04,JamguSubs2,Hybrid Tech Components,,
Metallofullerene Plating,317,232896.90,2016-07-11,JamguHull1,Hybrid Tech Components,,
Metallofullerene Plating,3,232896.90,2016-07-11,,Hybrid Tech Components,,
Nanowire Composites,4,156828.04,2016-03-30,TenguCovert1,Hybrid Tech Components,,
Nanowire Composites,20,154905.35,2016-04-08,TenguCovert1,Hybrid Tech Components,,
Nanowire Composites,6,169059.28,2016-04-18,LegionAssault1,Hybrid Tech Components,,
Nanowire Composites,24,169059.28,2016-04-18,LegionCrystal1,Hybrid Tech Components,,
Nanowire Composites,18,127990.91,2016-04-29,LegionAssault1,Hybrid Tech Components,,
Nanowire Composites,2,127990.91,2016-04-29,LegionEng1,Hybrid Tech Components,,
Nanowire Composites,46,135866.47,2016-05-09,LegionEng1,Hybrid Tech Components,,
Nanowire Composites,4,135866.47,2016-05-09,LegionHull1,Hybrid Tech Components,,
Nanowire Composites,2,39028.00,2016-05-11,LegionDO1,Hybrid Tech Components,,
Nanowire Composites,48,39028.00,2016-05-11,LegionElec1,Hybrid Tech Components,,
Nanowire Composites,6,139912.73,2016-05-18,LegionDO1,Hybrid Tech Components,,
Nanowire Composites,274,139912.73,2016-05-18,LegionHull1,Hybrid Tech Components,,
Nanowire Composites,40,168548.27,2016-05-24,LegionDO1,Hybrid Tech Components,,
Nanowire Composites,2,142003.79,2016-06-15,JamguSubs1,Hybrid Tech Components,,
Nanowire Composites,48,142003.79,2016-06-15,LegionProp1,Hybrid Tech Components,,
Nanowire Composites,46,138181.25,2016-07-01,JamguSubs1,Hybrid Tech Components,,
Nanowire Composites,4,138181.25,2016-07-01,JamguSubs2,Hybrid Tech Components,,
Nanowire Composites,2,143976.13,2016-07-04,JamguHull1,Hybrid Tech Components,,
Nanowire Composites,68,143976.13,2016-07-04,JamguSubs2,Hybrid Tech Components,,
Nanowire Composites,276,158975.78,2016-07-11,JamguHull1,Hybrid Tech Components,,
Nanowire Composites,4,158975.78,2016-07-11,,Hybrid Tech Components,,
Neurovisual Output Analyzer,4,21093802.45,2016-03-30,TenguCovert1,Hybrid Tech Components,,
Neurovisual Output Analyzer,20,20453906.16,2016-04-08,TenguCovert1,Hybrid Tech Components,,
Neurovisual Output Analyzer,6,20350906.85,2016-04-18,LegionAssault1,Hybrid Tech Components,,
Neurovisual Output Analyzer,24,20350906.85,2016-04-18,LegionCrystal1,Hybrid Tech Components,,
Neurovisual Output Analyzer,18,20840046.33,2016-04-29,LegionAssault1,Hybrid Tech Components,,
Neurovisual Output Analyzer,2,20840046.33,2016-04-29,LegionEng1,Hybrid Tech Components,,
Neurovisual Output Analyzer,46,17039421.02,2016-05-09,LegionEng1,Hybrid Tech Components,,
Neurovisual Output Analyzer,4,17039421.02,2016-05-09,LegionHull1,Hybrid Tech Components,,
Neurovisual Output Analyzer,2,16405412.00,2016-05-11,LegionDO1,Hybrid Tech Components,,
Neurovisual Output Analyzer,48,16405412.00,2016-05-11,LegionElec1,Hybrid Tech Components,,
Neurovisual Output Analyzer,10,16053359.81,2016-05-18,LegionHull1,Hybrid Tech Components,,
Neurovisual Output Analyzer,46,16103566.37,2016-05-24,LegionDO1,Hybrid Tech Components,,
Neurovisual Output Analyzer,4,16103566.37,2016-05-24,LegionProp1,Hybrid Tech Components,,
Neurovisual Output Analyzer,6,16791281.07,2016-06-15,JamguSubs1,Hybrid Tech Components,,
Neurovisual Output Analyzer,44,16791281.07,2016-06-15,LegionProp1,Hybrid Tech Components,,
Neurovisual Output Analyzer,42,19907511.71,2016-07-01,JamguSubs1,Hybrid Tech Components,,
Neurovisual Output Analyzer,8,19907511.71,2016-07-01,JamguSubs2,Hybrid Tech Components,,
Neurovisual Output Analyzer,6,19541077.56,2016-07-04,JamguHull1,Hybrid Tech Components,,
Neurovisual Output Analyzer,64,19541077.56,2016-07-04,JamguSubs2,Hybrid Tech Components,,
Neurovisual Output Analyzer,8,22824214.53,2016-07-11,JamguHull1,Hybrid Tech Components,,
Neurovisual Output Analyzer,2,22824214.53,2016-07-11,,Hybrid Tech Components,,
Optimized Nano-Engines,47,554768.80,2016-03-30,Svipul1,Hybrid Tech Components,,
Optimized Nano-Engines,3,554768.80,2016-03-30,Svipul2,Hybrid Tech Components,,
Optimized Nano-engines,39,625709.01,2016-04-09,Svipul2,Hybrid Tech Components,,
Optimized Nano-engines,1,625709.01,2016-04-09,Svipul3,Hybrid Tech Components,,
Optimized Nano-engines,3,683203.95,2016-04-16,Confessor1,Hybrid Tech Components,,
Optimized Nano-engines,27,683203.95,2016-04-16,Svipul3,Hybrid Tech Components,,
Optimized Nano-engines,11,702254.13,2016-04-21,Confessor1,Hybrid Tech Components,,
Optimized Nano-engines,9,702254.13,2016-04-21,Confessor1,Hybrid Tech Components,,
Optimized Nano-engines,19,618591.98,2016-05-01,Confessor1,Hybrid Tech Components,,
Optimized Nano-engines,1,618591.98,2016-05-01,LegionEng1,Hybrid Tech Components,,
Optimized Nano-engines,42,613671.95,2016-05-06,D3s1,Hybrid Tech Components,,
Optimized Nano-engines,8,613671.95,2016-05-06,JamguSubs1,Hybrid Tech Components,,
Optimized Nano-engines,7,554124.69,2016-05-09,JamguSubs1,Hybrid Tech Components,,
Optimized Nano-engines,333,554124.69,2016-05-09,LegionEng1,Hybrid Tech Components,,
Optimized Nano-engines,94,509157.52,2016-06-23,D3s2,Hybrid Tech Components,,
Optimized Nano-engines,6,509157.52,2016-06-23,JamguSubs1,Hybrid Tech Components,,
Optimized Nano-engines,4,589650.80,2016-07-01,JamguHull1,Hybrid Tech Components,,
Optimized Nano-engines,146,589650.80,2016-07-01,JamguSubs1,Hybrid Tech Components,,
Optimized Nano-engines,24,562369.39,2016-07-11,JamguHull1,Hybrid Tech Components,,
Optimized Nano-engines,6,562369.39,2016-07-11,,Hybrid Tech Components,,
Reconfigured Subspace Calibrator,47,485591.34,2016-03-30,Svipul1,Hybrid Tech Components,,
Reconfigured Subspace Calibrator,3,485591.34,2016-03-30,Svipul2,Hybrid Tech Components,,
Reconfigured Subspace Calibrator,39,563223.97,2016-04-09,Svipul2,Hybrid Tech Components,,
Reconfigured Subspace Calibrator,1,563223.97,2016-04-09,Svipul3,Hybrid Tech Components,,
Reconfigured Subspace Calibrator,3,640306.88,2016-04-16,Confessor1,Hybrid Tech Components,,
Reconfigured Subspace Calibrator,27,640306.88,2016-04-16,Svipul3,Hybrid Tech Components,,
Reconfigured Subspace Calibrator,11,643909.32,2016-04-21,Confessor1,Hybrid Tech Components,,
Reconfigured Subspace Calibrator,9,643909.32,2016-04-21,Confessor1,Hybrid Tech Components,,
Reconfigured Subspace Calibrator,19,566634.17,2016-05-01,Confessor1,Hybrid Tech Components,,
Reconfigured Subspace Calibrator,1,566634.17,2016-05-01,LegionProp1,Hybrid Tech Components,,
Reconfigured Subspace Calibrator,42,521494.41,2016-05-06,D3s1,Hybrid Tech Components,,
Reconfigured Subspace Calibrator,8,521494.41,2016-05-06,LegionProp1,Hybrid Tech Components,,
Reconfigured Subspace Calibrator,5,438871.55,2016-06-15,JamguSubs2,Hybrid Tech Components,,
Reconfigured Subspace Calibrator,325,438871.55,2016-06-15,LegionProp1,Hybrid Tech Components,,
Reconfigured Subspace Calibrator,94,475598.46,2016-06-23,D3s2,Hybrid Tech Components,,
Reconfigured Subspace Calibrator,6,475598.46,2016-06-23,JamguSubs2,Hybrid Tech Components,,
Reconfigured Subspace Calibrator,4,494285.38,2016-07-04,JamguHull1,Hybrid Tech Components,,
Reconfigured Subspace Calibrator,156,494285.38,2016-07-04,JamguSubs2,Hybrid Tech Components,,
Reconfigured Subspace Calibrator,24,521505.53,2016-07-11,JamguHull1,Hybrid Tech Components,,
Reconfigured Subspace Calibrator,6,521505.53,2016-07-11,,Hybrid Tech Components,,
Reinforced Metallofullerene Alloys,3,762819.01,2016-05-24,JamguSubs1,Hybrid Tech Components,,
Reinforced Metallofullerene Alloys,167,762819.01,2016-05-24,LegionDO1,Hybrid Tech Components,,
Reinforced Metallofullerene Alloys,164,1162565.03,2016-07-01,JamguSubs1,Hybrid Tech Components,,
Reinforced Metallofullerene Alloys,6,1162565.03,2016-07-01,,Hybrid Tech Components,,
Self-Assembling Nanolattice,70,2252760.31,2016-03-30,Svipul1,Hybrid Tech Components,,
Self-Assembling Nanolattice,10,2252760.31,2016-03-30,Svipul2,Hybrid Tech Components,,
Self-Assembling Nanolattice,52,2987638.08,2016-04-09,Svipul2,Hybrid Tech Components,,
Self-Assembling Nanolattice,8,2987638.08,2016-04-09,Svipul3,Hybrid Tech Components,,
Self-Assembling Nanolattice,7,3308329.18,2016-04-16,Confessor1,Hybrid Tech Components,,
Self-Assembling Nanolattice,33,3308329.18,2016-04-16,Svipul3,Hybrid Tech Components,,
Self-Assembling Nanolattice,14,3266535.57,2016-04-21,Confessor1,Hybrid Tech Components,,
Self-Assembling Nanolattice,6,3266535.57,2016-04-21,Confessor1,Hybrid Tech Components,,
Self-Assembling Nanolattice,36,2661023.71,2016-05-01,Confessor1,Hybrid Tech Components,,
Self-Assembling Nanolattice,4,2661023.71,2016-05-01,JamguHull1,Hybrid Tech Components,,
Self-Assembling Nanolattice,62,2805358.81,2016-05-06,D3s1,Hybrid Tech Components,,
Self-Assembling Nanolattice,8,2805358.81,2016-05-06,JamguHull1,Hybrid Tech Components,,
